order_item_id,order_id,product_id,quantity,item_price_inr
912053,7002133,31270,2,1057.55
912054,7006503,30078,11,405.07
912055,7002684,31209,2,972.77
912056,7005889,30296,7,1031.56
912057,7011521,31057,8,932.98
912058,7010469,30794,4,162.16
912059,7003353,31395,3,689.24
912060,7009866,30467,9,640.89
912061,7012428,30605,6,871.05
912062,7008867,30141,9,734.02
912063,7014474,30942,7,496.29
912064,7002477,31176,8,399.78
912065,7012959,31019,7,975.79
912066,7008953,31385,3,460.53
912067,7013194,30840,3,285.83
912068,7006213,30874,3,930.06
912069,7008949,30644,12,129.11
912070,7010838,30980,5,839.74
912071,7012221,30415,9,517.5
912072,7011560,31405,7,379.75
912073,7011672,30477,10,497.6
912074,7012426,30412,11,531.83
912075,7014118,30977,4,71.16
912076,7007575,31045,2,1066.12
912077,7004436,30249,10,177.49
912078,7004357,30880,7,1154.69
912079,7006590,31163,8,137.27
912080,7012139,31341,9,110.31
912081,7009898,30275,6,1016.31
912082,7007905,30388,3,497.65
912083,7004951,31324,12,1067.76
912084,7007803,31039,12,936.74
912085,7005346,30045,1,490.02
912086,7001862,30981,6,512.57
912087,7005963,30645,12,
912088,7008133,31120,9,828.94
912089,7005047,30893,12,704.62
912090,7011846,31329,8,510.18
912091,7006887,31072,4,813.49
912092,7008352,31157,8,1149.31
912093,7006178,30539,3,475.02
912094,7010738,30413,9,1035.42
912095,7013238,31227,9,271.07
912096,7002541,30872,8,614.65
912097,7000390,30159,4,236.13
912098,7005337,30903,4,1035.32
912099,7013762,30418,7,389.06
912100,7001746,30812,12,874.11
912101,7000397,30493,2,54.67
912102,7001127,30590,4,131.87
912103,7002093,31311,1,1036.94
912104,7012575,30097,2,279.07
912105,7001963,30174,3,442.12
912106,7001265,30851,10,1040.31
912107,7004386,30804,6,258.03
912108,7011652,31235,2,750.15
912109,7009428,30863,10,1188.26
912110,7005767,30245,2,434.73
912111,7000911,31419,5,366.55
912112,7011502,31098,6,221.44
912113,7012787,30092,6,890.74
912114,7007448,31205,9,
912115,7000382,30525,6,1114.52
912116,7009264,30962,10,630.69
912117,7010396,30551,3,
912118,7002212,30242,4,505.05
912119,7000721,30223,2,1174.45
912120,7005729,31201,2,476.14
912121,7007584,31344,11,645.41
912122,7006802,30150,2,915.97
912123,7011409,30887,12,404.85
912124,7002555,30658,5,612.43
912125,7002361,30440,6,1077.32
912126,7010873,30645,6,1183.55
912127,7006379,30148,12,257.04
912128,7013092,30955,3,221.37
912129,7010006,30611,8,154.12
912130,7009019,30654,7,638.5
912131,7011361,30047,5,557.61
912132,7002305,31346,1,679.28
912133,7007715,30938,8,986.73
912134,7013104,30734,7,735.54
912135,7010628,30241,9,140.19
912136,7011393,31216,6,745.65
912137,7012969,30041,11,507.46
912138,7001824,30070,6,210.11
912139,7009792,30726,3,627.15
912140,7011984,30425,3,520.45
912141,7003012,30870,6,359.65
912142,7012414,31238,11,1130.39
912143,7000634,30164,10,733.78
912144,7007737,30998,12,742.33
912145,7004143,30560,4,1048.65
912146,7005687,30468,9,70.18
912147,7006883,30786,4,544.11
912148,7001382,30491,1,540.54
912149,7005427,30273,9,102.06
912150,7000656,30714,5,581.67
912151,7000754,30250,11,1039.96
912152,7009153,30736,-7,968.66
912153,7004328,31197,11,969.58
912154,7009399,31139,1,39.38
912155,7013864,31018,11,429.54
912156,7006807,30579,9,493.47
912157,7012288,30631,6,825.55
912158,7005989,30689,-10,402.39
912159,7009390,31048,10,400.34
912160,7009708,31306,12,1014.45
912161,7013992,30860,1,134.39
912162,7000597,31115,10,358.29
912163,7000679,31315,8,68.26
912164,7002680,30771,8,126.73
912165,7013399,30037,8,992.26
912166,7000787,30303,3,794.13
912167,7013341,30674,8,915.87
912168,7013541,30824,6,984.15
912169,7008040,30129,2,799.87
912170,7003848,30353,6,893.53
912171,7002220,31172,8,324.42
912172,7010539,30369,12,151.25
912173,7010805,30899,7,760.69
912174,7004784,30244,7,944.23
912175,7008082,30225,3,252.7
912176,7010647,31360,4,626.16
912177,7007267,30601,8,208.9
912178,7008018,30916,5,168.43
912179,7012691,30069,9,805.14
912180,7001968,31199,-7,999.53
912181,7008966,30787,8,402.4
912182,7012722,30910,8,817.6
912183,7004515,31365,3,
912184,7013433,30083,1,
912185,7012230,30675,6,177.97
912186,7013290,30652,6,791.37
912187,7006976,30379,10,33.38
912188,7013966,30633,8,278.75
912189,7010670,30783,10,507.8
912190,7006466,31332,2,408.95
912191,7002952,31311,10,163.93
912192,7013974,30331,6,1152.06
912193,7005703,30885,6,791.17
912194,7004917,31371,2,905.53
912195,7004433,30478,5,937.54
912196,7001759,30695,4,1094.76
912197,7002421,30491,4,907.19
912198,7008083,30945,10,1159.59
912199,7009314,30951,10,356.73
912200,7014354,31129,3,1140.87
912201,7010534,31073,6,63.63
912202,7001765,30410,4,568.3
912203,7014410,31108,3,566.79
912204,7012115,31322,7,969.43
912205,7003954,30713,4,1004.02
912206,7011240,30162,8,751.54
912207,7012447,31042,11,46.47
912208,7011979,30595,3,769.93
912209,7005924,31164,11,1176.5
912210,7005482,30599,6,468.85
912211,7011867,30752,11,965.82
912212,7009233,31427,9,250.6
912213,7012450,30227,9,578.97
912214,7002550,30134,9,94.53
912215,7003302,30960,2,1105.89
912216,7012677,30198,7,1062.05
912217,7013935,30837,2,770.56
912218,7011102,30984,11,
912219,7010425,30308,1,879.65
912220,7007554,31224,10,678.07
912221,7007601,31437,10,436.12
912222,7005614,30880,12,852.16
912223,7001446,30728,3,
912224,7007766,30020,11,
912225,7005570,30361,9,1071.76
912226,7014677,31264,5,337.01
912227,7007396,30186,1,1108.95
912228,7007945,30556,6,156.23
912229,7009151,30117,1,585.24
912230,7014090,30202,8,
912231,7010377,31172,1,371.35
912232,7013302,31173,10,70.02
912233,7005572,31419,1,564.05
912234,7008339,30985,7,
912235,7010099,30808,8,284.96
912236,7005260,31167,1,
912237,7000972,31245,8,329.24
912238,7002206,30677,10,
912239,7013347,30390,1,185.73
912240,7002148,30945,6,735.68
912241,7009757,30028,4,983.88
912242,7008630,30777,12,501.97
912243,7008568,30467,4,464.6
912244,7013221,31065,5,489.65
912245,7003067,30736,2,946.76
912246,7009954,31353,2,407.94
912247,7007934,30552,1,906.18
912248,7011176,30568,4,916.43
912249,7002749,30887,1,522.1
912250,7003428,30239,3,540.85
912251,7007521,30853,8,322.76
912252,7013680,30498,6,930.79
912253,7010661,30057,7,39.35
912254,7011098,30818,12,1019.63
912255,7002246,30857,2,599.95
912256,7000361,31223,-2,
912257,7013823,30327,9,568.36
912258,7001085,30032,8,235.74
912259,7012295,30009,2,573.65
912260,7000228,30935,12,
912261,7003091,30326,1,1055.11
912262,7000810,30024,11,518.56
912263,7010249,30343,3,946.33
912264,7006429,30362,9,290.98
912265,7003833,30268,12,419.77
912266,7004921,30674,12,666.2
912267,7007516,31397,9,159.11
912268,7000567,30112,6,777.22
912269,7005896,31106,8,423.06
912270,7013385,31191,12,1035.56
912271,7009209,30909,4,281.51
912272,7014339,30087,5,1055.27
912273,7000560,31060,8,173.99
912274,7003874,31151,2,698.33
912275,7009413,30292,3,
912276,7009059,30283,3,443.88
912277,7014995,30126,10,865.87
912278,7013058,31148,3,739.39
912279,7012676,30087,4,209.01
912280,7004924,30487,10,1085.45
912281,7006853,30899,2,720.36
912282,7003094,30636,4,574.22
912283,7013716,31397,5,687.46
912284,7009084,30545,10,505.93
912285,7006216,30885,2,301.12
912286,7008549,31259,1,1081.96
912287,7000352,30280,8,47.93
912288,7004836,30686,12,140.45
912289,7003057,30143,1,147.13
912290,7006742,30722,4,161.78
912291,7000850,30625,4,629.76
912292,7014528,31153,10,603.41
912293,7011249,31243,8,962.1
912294,7001022,31185,9,526.5
912295,7001670,31185,11,790.55
912296,7009009,31309,12,101.87
912297,7004967,30911,5,68.94
912298,7005943,31064,-9,301.54
912299,7006068,30791,8,146.94
912300,7007424,30918,12,279.32
912301,7003071,30304,5,383.67
912302,7003207,31475,6,270.94
912303,7012222,31093,12,207.36
912304,7003452,31114,3,831.37
912305,7002232,30689,11,466.47
912306,7011757,30227,6,1059.69
912307,7002599,31332,12,
912308,7002112,30660,4,920.75
912309,7012083,31045,2,173.64
912310,7006180,30800,5,355.86
912311,7010340,30230,8,1134.08
912312,7001453,31311,3,61.57
912313,7009094,30416,12,30.81
912314,7002557,31154,3,436.49
912315,7000154,30201,6,
912316,7006057,31238,7,402.79
912317,7001370,30309,2,661.09
912318,7013699,30212,10,1033.08
912319,7013964,30796,6,834.83
912320,7008481,30085,11,88.39
912321,7005055,31096,3,91.96
912322,7006324,31315,2,
912323,7004670,30463,7,146.36
912324,7001031,30451,9,1172.2
912325,7005438,30369,11,
912326,7008252,31053,6,143.32
912327,7012783,30731,5,752.78
912328,7003434,31327,5,995.93
912329,7000056,31050,4,448.31
912330,7002736,31165,12,618.74
912331,7006178,30954,1,705.15
912332,7012126,30609,8,968.72
912333,7007099,30181,11,145.37
912334,7011505,30949,12,557.76
912335,7004892,30434,4,363.39
912336,7008745,30841,8,609.04
912337,7002908,31240,11,447.51
912338,7008563,30129,7,1046.96
912339,7003739,30162,6,866.73
912340,7013564,30817,12,422.78
912341,7009280,30469,6,159.68
912342,7004777,30261,9,179.09
912343,7001908,30046,2,214.6
912344,7003835,31058,12,309.97
912345,7005197,31387,5,333.16
912346,7006399,30630,11,92.83
912347,7009699,30817,12,958.63
912348,7012453,31199,1,1048.35
912349,7010828,30733,11,213.46
912350,7001323,30149,9,448.66
912351,7005679,31244,4,640.66
912352,7000326,30837,2,189.28
912353,7013860,30527,11,87.42
912354,7012905,31428,9,391.09
912355,7005793,31368,11,1034.64
912356,7011345,30402,2,72.17
912357,7004422,30472,5,638.45
912358,7003182,30832,3,810.33
912359,7007596,30801,8,166.14
912360,7002969,30038,5,976.36
912361,7009247,31051,8,401.17
912362,7007064,30233,5,964.63
912363,7001993,31067,11,1005.08
912364,7006167,30437,10,1146.11
912365,7014788,30496,4,617.76
912366,7012900,30394,4,735.3
912367,7011702,30223,8,682.85
912368,7002250,30893,2,153.59
912369,7013162,30870,1,1159.14
912370,7011103,30738,6,601.19
912371,7004048,30940,11,544.24
912372,7003519,31142,12,65.25
912373,7009871,30251,3,107.49
912374,7014615,30387,6,348.53
912375,7002980,30149,5,1019.62
912376,7014104,30608,6,944.31
912377,7012480,31232,10,90.19
912378,7008890,30384,5,1170.29
912379,7009294,30965,6,349.03
912380,7007022,30773,9,300.07
912381,7010040,31072,8,879.87
912382,7012061,30088,4,636.76
912383,7006618,30771,-6,493.99
912384,7014043,30259,10,385.25
912385,7002621,30804,6,676.58
912386,7002897,30114,8,791.97
912387,7009245,30912,2,267.59
912388,7000101,30702,12,475.13
912389,7011745,31028,-5,539.05
912390,7008403,30752,1,1148.58
912391,7013379,31062,1,88.46
912392,7011925,31355,2,
912393,7005009,30607,9,667.89
912394,7004235,31215,12,407.98
912395,7004719,30782,6,127.98
912396,7003822,30150,1,
912397,7010138,30728,9,1051.97
912398,7007627,31112,2,1029.34
912399,7010023,30484,9,526.98
912400,7001441,31316,5,376.42
912401,7006088,31260,10,601.61
912402,7002385,30381,2,1161.85
912403,7000654,30564,12,188.78
912404,7008157,31139,12,1129.68
912405,7011091,30402,4,394.34
912406,7008189,30270,11,1113.05
912407,7012156,31398,4,843.28
912408,7003543,30618,11,335.06
912409,7005269,30866,5,209.87
912410,7014750,30058,4,1074.69
912411,7006825,30347,7,
912412,7009225,30183,7,574.27
912413,7004337,30498,9,651.03
912414,7009622,31325,12,835.96
912415,7008675,30041,2,727.06
912416,7011646,30699,8,696.32
912417,7014814,30422,8,68.9
912418,7001333,31327,9,
912419,7008804,30172,6,969.79
912420,7002038,31402,8,241.96
912421,7001658,30570,3,968.03
912422,7011060,30611,10,664.64
912423,7002859,30933,1,
912424,7003066,30670,10,824.49
912425,7007955,30696,9,436.89
912426,7011795,31398,12,730.63
912427,7003870,30340,3,700.77
912428,7012858,30648,2,620.25
912429,7001959,30535,7,549.95
912430,7002874,31112,6,11.16
912431,7006470,30034,11,720.21
912432,7014899,30553,1,556.46
912433,7013535,31104,4,619.23
912434,7009193,30296,1,104.82
912435,7004236,31024,12,1070.45
912436,7007236,30865,1,187.43
912437,7008946,31232,3,1177.73
912438,7006585,31175,9,377.46
912439,7005331,30041,1,546.63
912440,7005476,30203,10,
912441,7000292,31123,3,31.57
912442,7003606,30487,1,791.64
912443,7001868,30668,10,1123.73
912444,7013715,30721,9,1019.25
912445,7007901,30041,11,761.84
912446,7011610,31050,1,
912447,7012077,30991,5,814.58
912448,7013189,30983,9,66.57
912449,7005002,31479,-8,847.94
912450,7003634,30127,12,839.56
912451,7013448,31474,9,1131.62
912452,7005168,30018,3,396.24
912453,7002340,30432,12,263.05
912454,7012074,31358,10,
912455,7004646,30336,9,770.08
912456,7013500,30935,4,458.63
912457,7012268,31294,1,
912458,7014489,30802,1,1031.6
912459,7001812,31369,10,323.23
912460,7002106,31411,4,1085.57
912461,7000104,31267,3,568.36
912462,7008262,31313,10,898.35
912463,7004894,30602,6,34.37
912464,7001931,30651,9,1128.93
912465,7004700,30052,9,688.95
912466,7006836,31215,1,781.56
912467,7007299,30150,4,821.1
912468,7001515,31130,4,1045.11
912469,7011662,31486,11,36.94
912470,7009253,30791,8,121.29
912471,7007140,31044,4,708.32
912472,7013479,31010,7,69.35
912473,7005121,30997,8,117.09
912474,7009764,30846,2,276.24
912475,7002271,31042,4,
912476,7003681,30568,1,887.66
912477,7009425,30162,11,909.18
912478,7002197,30189,11,1143.2
912479,7004891,30109,8,376.51
912480,7000502,30875,9,
912481,7013771,30403,6,811.9
912482,7003070,31351,4,508.45
912483,7000323,30316,1,1047.35
912484,7010824,30324,11,518.89
912485,7005773,31396,3,956.63
912486,7000169,31449,2,1026.71
912487,7000790,31023,6,73.14
912488,7009876,30385,10,905.26
912489,7010650,30859,12,667.85
912490,7001352,30300,2,948.18
912491,7004874,31309,8,45.43
912492,7008978,31063,-12,943.55
912493,7001432,30734,4,
912494,7012058,30176,2,201.31
912495,7014639,31056,11,426.56
912496,7005922,30819,8,824.36
912497,7005458,31156,1,23.35
912498,7004860,30335,2,
912499,7004145,31307,11,1099.57
912500,7007714,31205,7,650.98
912501,7010940,30905,1,
912502,7012654,31011,4,49.15
912503,7010352,30820,3,583.63
912504,7002480,30711,1,851.02
912505,7005643,30192,3,638.21
912506,7012055,31349,8,904.15
912507,7009753,30326,2,765.64
912508,7005833,30769,11,271.27
912509,7002685,30343,7,89.12
912510,7003988,31449,12,752.21
912511,7014211,30133,6,337.71
912512,7002399,30653,1,118.14
912513,7000794,30420,2,341.02
912514,7011347,30364,7,949.9
912515,7007697,30605,8,367.37
912516,7000752,30665,1,1080.26
912517,7013359,30124,5,671.65
912518,7011338,31229,10,116.23
912519,7002014,31165,11,788.07
912520,7003393,31228,11,426.42
912521,7000273,30246,3,818.61
912522,7006272,30712,4,51.66
912523,7004178,30414,9,1097.19
912524,7002791,30239,8,939.27
912525,7001711,31375,5,
912526,7012041,30395,4,857.66
912527,7012595,30731,6,538.69
912528,7004177,30019,11,921.77
912529,7003367,30410,7,991.9
912530,7005481,31181,1,469.82
912531,7014361,31358,1,1153.75
912532,7004711,30095,12,996.74
912533,7014364,30891,11,274.75
912534,7001726,31443,5,1184.64
912535,7004890,30732,9,274.25
912536,7006306,30114,8,1138.79
912537,7003404,30733,1,875.03
912538,7013664,30828,11,610.41
912539,7008199,31012,12,1057.16
912540,7014821,31476,11,643.27
912541,7004356,30672,-7,742.81
912542,7011695,30588,-3,703.45
912543,7008849,30820,-8,867.47
912544,7011330,30819,6,723.8
912545,7011772,31430,8,558.81
912546,7006770,31358,7,896.68
912547,7012704,30978,8,571.03
912548,7014113,30824,2,965.37
912549,7009217,30421,6,705.07
912550,7003031,30511,6,584.9
912551,7008531,30698,1,235.38
912552,7005881,30305,9,937.1
912553,7005190,31027,11,882.93
912554,7000535,30657,12,52.84
912555,7000546,30458,10,457.99
912556,7006679,30489,2,589.0
912557,7007841,31398,7,325.47
912558,7006139,30597,9,162.46
912559,7002112,30218,6,1116.02
912560,7008360,31324,5,921.46
912561,7012792,31296,9,577.71
912562,7012566,30996,6,1133.38
912563,7007779,30981,4,910.28
912564,7008462,30952,10,474.68
912565,7003851,30022,12,1035.77
912566,7013661,31448,10,530.86
912567,7013628,30780,1,167.11
912568,7007172,30186,5,815.9
912569,7007043,30066,3,929.78
912570,7010298,31207,10,343.38
912571,7001743,30684,10,704.28
912572,7009567,31277,11,735.22
912573,7012305,31345,10,1191.84
912574,7008919,30863,4,229.65
912575,7006125,30337,7,822.71
912576,7013834,31204,3,1162.99
912577,7001294,31237,1,
912578,7007738,31434,12,851.02
912579,7008554,30757,9,723.65
912580,7011247,30417,10,997.76
912581,7013419,30833,6,
912582,7010105,30100,12,536.71
912583,7009794,30468,8,523.24
912584,7005358,31085,10,367.95
912585,7001209,30021,6,451.79
912586,7005276,31204,10,867.98
912587,7009170,31328,6,348.6
912588,7001751,30158,10,
912589,7012977,30893,3,
912590,7001959,30707,11,93.63
912591,7002062,30817,7,488.27
912592,7011321,30392,8,61.19
912593,7007268,31204,4,624.24
912594,7007393,30520,6,850.14
912595,7009929,31116,9,
912596,7003763,31166,4,666.36
912597,7004444,31131,11,1053.4
912598,7005484,30519,11,38.39
912599,7007953,31231,11,
912600,7013387,30239,7,427.09
912601,7014467,30484,1,281.84
912602,7014549,30259,-9,270.93
912603,7005011,30734,2,551.72
912604,7014834,31416,4,280.73
912605,7011302,31243,2,1082.61
912606,7001526,30134,1,134.17
912607,7002223,30379,1,747.24
912608,7013081,30925,12,478.35
912609,7013189,31258,4,1022.37
912610,7009102,30853,11,
912611,7006445,31335,6,690.69
912612,7008414,30520,1,507.88
912613,7014529,30600,6,351.73
912614,7006406,31208,2,936.95
912615,7003907,30820,9,182.85
912616,7004160,30560,12,527.55
912617,7011033,30922,10,667.52
912618,7005942,30887,10,73.7
912619,7012904,31337,3,148.76
912620,7008756,30296,12,
912621,7000056,30372,10,785.36
912622,7000036,30879,3,343.73
912623,7014141,30733,7,266.84
912624,7000576,30275,-10,1060.33
912625,7009421,30144,10,913.69
912626,7002427,30444,1,918.43
912627,7002359,31365,4,23.66
912628,7014380,31114,11,379.57
912629,7006673,30561,1,843.08
912630,7013590,30049,6,932.06
912631,7008329,31343,12,319.37
912632,7010669,30589,9,899.34
912633,7005546,30074,5,950.31
912634,7007971,30394,10,618.26
912635,7008111,31189,2,152.44
912636,7012806,30991,4,763.99
912637,7013233,31176,-8,521.48
912638,7014334,30820,3,955.8
912639,7007809,30419,10,938.72
912640,7012239,30014,2,1044.73
912641,7006691,30347,11,91.95
912642,7004146,30045,12,116.03
912643,7011227,30381,2,213.07
912644,7005049,30845,3,301.21
912645,7004992,30305,10,471.69
912646,7014429,30494,2,
912647,7009444,31101,9,271.68
912648,7001747,30229,3,826.75
912649,7002437,31402,5,534.73
912650,7009122,30068,10,121.81
912651,7000213,30012,5,841.18
912652,7009071,30663,12,77.04
912653,7010970,30705,11,394.56
912654,7000074,30379,5,1087.36
912655,7012138,30284,10,331.15
912656,7003970,31330,5,178.2
912657,7011816,31445,11,
912658,7003371,30065,11,663.36
912659,7011837,31172,4,
912660,7007951,30772,10,685.17
912661,7013601,31447,6,107.34
912662,7014050,30841,7,639.64
912663,7007551,31033,9,327.28
912664,7012424,30107,8,369.97
912665,7003714,31414,5,1129.72
912666,7006417,30083,12,886.63
912667,7006777,30186,6,46.54
912668,7006103,31071,6,198.16
912669,7001837,30282,2,421.57
912670,7012111,31194,12,491.75
912671,7011646,31393,2,500.59
912672,7003053,30342,8,160.43
912673,7003513,30734,4,120.82
912674,7008309,30705,-5,169.35
912675,7003208,30620,6,
912676,7009250,30096,2,933.9
912677,7010380,31164,6,410.33
912678,7004583,30834,10,1041.46
912679,7012799,30570,12,412.51
912680,7000494,30061,2,934.28
912681,7000643,30267,5,604.47
912682,7008729,30331,7,858.82
912683,7012938,30515,3,424.5
912684,7012583,30779,6,269.28
912685,7003031,30717,8,1055.26
912686,7010954,31468,1,362.79
912687,7013423,30547,5,966.79
912688,7009195,31435,12,502.48
912689,7008434,30408,1,853.04
912690,7013938,31324,2,
912691,7011964,30670,8,619.3
912692,7013681,30643,2,74.76
912693,7006459,31165,8,98.08
912694,7006513,31253,12,691.14
912695,7008253,31222,3,139.76
912696,7006279,31174,1,196.79
912697,7008142,31183,12,648.07
912698,7006378,31052,5,507.53
912699,7011304,31443,4,518.05
912700,7014492,30203,10,317.57
912701,7006227,30092,12,645.94
912702,7000231,30853,1,
912703,7004033,31264,6,224.01
912704,7002076,31082,7,37.6
912705,7005665,31308,9,939.09
912706,7003313,30031,10,927.36
912707,7003625,31316,8,530.23
912708,7004201,31416,4,95.97
912709,7002095,30577,5,662.22
912710,7014466,30256,3,120.17
912711,7010926,30682,3,575.5
912712,7001160,30676,7,1049.08
912713,7007618,30548,3,659.36
912714,7000614,31299,8,783.38
912715,7014788,31285,5,951.49
912716,7009295,30231,8,876.54
912717,7007698,31101,1,407.97
912718,7014164,30737,6,136.56
912719,7007339,30685,6,1092.2
912720,7013875,30467,4,1010.49
912721,7002102,31011,12,645.32
912722,7000720,30881,8,247.34
912723,7002659,30422,5,112.57
912724,7000362,30256,2,293.3
912725,7007463,30920,10,880.17
912726,7007941,30421,7,982.78
912727,7012464,30276,5,13.71
912728,7006668,30455,6,601.34
912729,7011467,31051,6,90.82
912730,7014782,30519,10,36.56
912731,7004758,31027,11,1033.47
912732,7001073,31305,8,771.47
912733,7006662,30865,3,781.61
912734,7012662,30345,3,1108.16
912735,7001310,31060,5,47.01
912736,7002269,31165,12,39.1
912737,7012540,30297,12,
912738,7006058,31240,4,40.54
912739,7001929,30865,2,1060.77
912740,7005116,30968,6,673.2
912741,7001867,30566,2,1080.89
912742,7011187,31198,1,101.7
912743,7000824,30902,6,93.85
912744,7013900,31269,1,433.63
912745,7013020,30097,10,544.7
912746,7004062,30750,3,738.92
912747,7001878,31205,12,1094.21
912748,7014538,30257,1,462.4
912749,7000827,30508,10,723.4
912750,7009577,31160,6,206.42
912751,7014098,30220,12,190.57
912752,7011022,30952,2,1073.34
912753,7007387,31097,9,120.96
912754,7006582,30008,-4,698.2
912755,7012298,30671,7,336.54
912756,7007210,30908,8,763.6
912757,7014209,30717,3,176.78
912758,7013196,30131,11,298.52
912759,7000038,30776,5,452.59
912760,7011954,31420,12,714.91
912761,7008187,31226,7,1027.14
912762,7007938,31022,11,885.62
912763,7012936,30256,10,1094.95
912764,7005289,30388,1,186.9
912765,7014431,31158,10,371.47
912766,7008857,30617,6,1054.46
912767,7013251,30166,2,169.16
912768,7005310,31045,4,31.36
912769,7013495,30472,8,697.7
912770,7011631,30345,7,539.58
912771,7005998,30399,4,658.97
912772,7005641,30308,3,555.11
912773,7002331,31389,3,163.74
912774,7011542,31065,8,213.56
912775,7013661,30518,12,1185.1
912776,7006531,30044,4,415.08
912777,7005293,30142,11,36.01
912778,7009155,30326,5,50.34
912779,7014430,30904,2,104.38
912780,7010771,31046,7,454.46
912781,7009460,30694,7,1155.1
912782,7010101,30841,9,671.02
912783,7014257,30869,11,1077.01
912784,7008472,30285,3,282.35
912785,7006221,30148,-1,484.59
912786,7008821,30913,4,19.75
912787,7010804,30601,5,944.69
912788,7014855,30769,5,729.98
912789,7008991,31270,4,303.85
912790,7004734,31073,3,482.47
912791,7014745,30204,3,270.02
912792,7003690,31134,11,741.09
912793,7006512,30442,2,793.42
912794,7003995,30856,5,27.16
912795,7008406,30060,12,286.13
912796,7007078,30419,5,
912797,7012064,30953,7,1123.21
912798,7005768,30155,2,397.6
912799,7003522,30758,6,95.12
912800,7005896,30772,12,58.1
912801,7002268,30653,11,275.45
912802,7008924,30341,8,707.52
912803,7010636,31457,8,605.74
912804,7011535,30409,-10,998.56
912805,7000649,30124,3,870.58
912806,7000606,30233,12,1088.03
912807,7003512,30359,4,471.36
912808,7008342,31314,10,405.0
912809,7006909,31142,8,870.21
912810,7000168,31065,10,861.38
912811,7014401,30590,6,675.25
912812,7012411,30190,6,849.48
912813,7014365,30334,9,429.74
912814,7010632,30347,11,1007.13
912815,7006076,30256,6,1085.64
912816,7003589,30034,5,
912817,7008732,31063,-3,720.9
912818,7009873,30198,6,913.39
912819,7011082,31238,4,551.92
912820,7007559,31185,11,1081.3
912821,7006423,30176,10,869.53
912822,7007052,30396,4,1127.08
912823,7008104,31030,7,155.59
912824,7009985,31050,12,887.11
912825,7001247,30877,9,103.85
912826,7014864,30291,11,500.16
912827,7001329,31314,8,111.01
912828,7010648,30054,-5,905.35
912829,7005326,30276,3,517.58
912830,7014268,30244,1,1131.96
912831,7013307,30945,3,20.9
912832,7009796,30199,10,97.82
912833,7009192,30716,8,1046.28
912834,7003101,30095,5,1144.38
912835,7003910,31096,3,129.15
912836,7004040,30190,5,750.5
912837,7014797,30093,10,1147.41
912838,7005026,31333,11,680.77
912839,7004797,30191,8,79.76
912840,7000487,30587,11,892.07
912841,7004191,30498,1,516.43
912842,7003730,30500,1,889.58
912843,7000602,30165,3,1009.55
912844,7000595,31465,12,114.56
912845,7014013,31157,12,93.81
912846,7007970,31241,10,702.84
912847,7014414,31243,6,263.84
912848,7009852,31298,10,255.44
912849,7005829,30192,11,592.66
912850,7010968,30251,4,488.52
912851,7012077,30416,8,189.46
912852,7011997,30107,4,123.34
912853,7008467,31274,7,
912854,7005467,31365,6,55.88
912855,7000906,30183,12,965.71
912856,7006092,30059,3,727.76
912857,7007536,31439,7,
912858,7013132,31045,5,495.12
912859,7010254,30294,2,291.84
912860,7002465,30256,11,758.26
912861,7003346,30803,9,307.79
912862,7002043,31168,3,1030.83
912863,7013892,30513,9,314.43
912864,7000903,30167,5,896.56
912865,7000947,31414,8,244.01
912866,7010704,30654,11,1189.14
912867,7014076,31394,3,28.88
912868,7006729,30701,4,1019.28
912869,7013164,31438,10,365.51
912870,7006975,30689,8,946.56
912871,7008278,30231,4,87.66
912872,7005926,31090,7,458.85
912873,7003514,31310,9,342.03
912874,7005486,31476,3,1175.6
912875,7002471,31195,3,1076.29
912876,7014634,30818,4,
912877,7010904,30366,8,322.45
912878,7010325,31424,8,459.29
912879,7001434,30507,8,568.4
912880,7008529,31415,3,722.7
912881,7014568,30192,3,612.79
912882,7010105,30045,11,555.48
912883,7007290,30011,6,882.09
912884,7001175,30304,10,694.18
912885,7005429,30792,3,505.11
912886,7014837,31025,9,488.36
912887,7004478,30472,8,351.42
912888,7011329,30186,2,
912889,7011495,30732,7,884.48
912890,7013162,30654,7,312.17
912891,7010464,30819,9,119.46
912892,7011276,30102,9,941.95
912893,7013312,31293,4,577.87
912894,7014110,30576,6,288.57
912895,7009422,31414,10,434.73
912896,7012457,30235,6,778.59
912897,7002394,30023,9,1066.15
912898,7013486,30908,7,543.03
912899,7005911,30477,3,164.52
912900,7013384,30156,6,201.74
912901,7002531,30948,7,
912902,7009589,31097,6,376.43
912903,7010264,31119,8,564.06
912904,7009879,30489,10,715.19
912905,7003147,31392,3,1040.37
912906,7001809,30729,11,962.02
912907,7011695,30350,5,343.59
912908,7013777,31321,11,644.46
912909,7001090,30279,5,598.95
912910,7011978,30527,1,
912911,7009718,30841,12,1003.37
912912,7007687,30040,12,351.58
912913,7000124,31225,1,226.15
912914,7010235,31236,9,983.08
912915,7013885,30102,6,
912916,7011461,30726,-8,976.46
912917,7013582,31035,10,982.22
912918,7004036,31056,3,209.07
912919,7005754,31047,3,477.78
912920,7000984,31023,7,491.3
912921,7001736,31100,1,457.79
912922,7008620,30751,3,1122.77
912923,7014105,30025,1,147.28
912924,7013263,30482,6,584.81
912925,7006887,31286,5,12.09
912926,7002295,31127,7,844.35
912927,7010913,30536,1,531.92
