inventory_id,store_id,product_id,stock_units,reorder_level,last_restock_date,expiry_date
500894,6091,30015,57.0,87.0,2026-08-18,2026-08-19
500895,6124,30051,291.0,48.0,2026-08-18,2026-08-19
500896,6088,30728,265.0,80.0,2026-08-18,2026-08-19
500897,6097,30535,0.0,63.0,2026-08-18,2026-08-19
500898,6080,30721,332.0,61.0,2026-08-18,2026-08-19
500899,6077,30106,122.0,9.0,2026-08-18,2026-08-19
500900,6048,30308,328.0,45.0,2026-08-18,2026-08-19
500901,6061,31292,449.0,71.0,2026-08-18,2026-08-19
500902,6142,31368,391.0,12.0,2026-08-18,2026-08-19
500903,6135,30281,644.0,11.0,2026-08-18,2026-08-19
500904,6122,31168,734.0,95.0,2026-08-18,2026-08-19
500905,6051,30790,286.0,11.0,2026-08-18,2026-08-19
500906,6032,30199,404.0,88.0,2026-08-18,2026-08-19
500907,6032,30369,218.0,41.0,2026-08-18,2026-08-19
500908,6019,30966,332.0,35.0,2026-08-18,2026-08-19
500909,6037,30090,542.0,97.0,2026-08-18,2026-08-19
500910,6043,30969,298.0,52.61587436332768,2026-08-18,2026-08-19
500911,6002,31497,624.0,50.0,2026-08-18,2026-08-19
500912,6127,31078,343.0,60.0,2026-08-18,2026-08-19
500913,6034,30258,682.0,65.0,2026-08-18,2026-08-19
500914,6093,30280,683.0,52.61587436332768,2026-08-18,2026-08-19
500915,6097,30913,168.0,50.0,2026-08-18,2026-08-19
500916,6046,31082,444.0,42.0,2026-08-18,2026-08-19
500917,6109,30838,677.0,52.61587436332768,2026-08-18,2026-08-19
500918,6120,30978,530.0,15.0,2026-08-18,2026-08-19
500919,6083,30137,427.0,52.61587436332768,2026-08-18,2026-08-19
500920,6066,30980,581.0,52.61587436332768,2026-08-18,2026-08-19
500921,6075,30739,611.0,29.0,2026-08-18,2026-08-19
500922,6006,31347,133.0,88.0,2026-08-18,2026-08-19
500923,6068,30765,0.0,87.0,2026-08-18,2026-08-19
500924,6125,31199,722.0,51.0,2026-08-18,2026-08-19
500925,6086,30356,606.0,6.0,2026-08-18,2026-08-19
500926,6146,31260,526.0,13.0,2026-08-18,2026-08-19
500927,6085,30684,44.0,86.0,2026-08-18,2026-08-19
500928,6093,30641,0.0,74.0,2026-08-18,2026-08-19
500929,6101,30732,593.0,21.0,2026-08-18,2026-08-19
500930,6127,31315,0.0,60.0,2026-08-18,2026-08-19
500931,6009,30525,102.0,89.0,2026-08-18,2026-08-19
500932,6039,30454,551.0,7.0,2026-08-18,2026-08-19
500933,6030,31015,634.0,99.0,2026-08-18,2026-08-19
500934,6134,30820,0.0,33.0,2026-08-18,2026-08-19
500935,6121,30975,643.0,73.0,2026-08-18,2026-08-19
500936,6019,30289,58.0,53.0,2026-08-18,2026-08-19
500937,6104,30987,689.0,94.0,2026-08-18,2026-08-19
500938,6133,31287,130.0,82.0,2026-08-18,2026-08-19
500939,6142,31041,417.0,6.0,2026-08-18,2026-08-19
500940,6001,31418,690.0,44.0,2026-08-18,2026-08-19
500941,6132,31064,182.0,100.0,2026-08-18,2026-08-19
500942,6102,31251,596.0,81.0,2026-08-18,2026-08-19
500943,6131,30507,617.0,64.0,2026-08-18,2026-08-19
500944,6049,31362,654.0,36.0,2026-08-18,2026-08-19
500945,6021,31251,435.0,92.0,2026-08-18,2026-08-19
500946,6139,31179,754.0,58.0,2026-08-18,2026-08-19
500947,6039,30503,335.0,34.0,2026-08-18,2026-08-19
500948,6066,31264,266.0,91.0,2026-08-18,2026-08-19
500949,6069,31029,159.0,52.61587436332768,2026-08-18,2026-08-19
500950,6017,30728,118.0,27.0,2026-08-18,2026-08-19
500951,6010,30801,291.0,52.61587436332768,2026-08-18,2026-08-19
500952,6146,31480,330.0,35.0,2026-08-18,2026-08-19
500953,6102,31005,204.0,60.0,2026-08-18,2026-08-19
500954,6130,30067,688.0,75.0,2026-08-18,2026-08-19
500955,6030,30086,504.0,44.0,2026-08-18,2026-08-19
500956,6029,30134,576.0,76.0,2026-08-18,2026-08-19
500957,6142,30996,2.0,92.0,2026-08-18,2026-08-19
500958,6053,30758,382.0,68.0,2026-08-18,2026-08-19
500959,6149,31292,530.0,55.0,2026-08-18,2026-08-19
500960,6130,30531,265.0,14.0,2026-08-18,2026-08-19
500961,6021,30355,542.0,18.0,2026-08-18,2026-08-19
500962,6068,30783,294.0,96.0,2026-08-18,2026-08-19
500963,6090,30443,733.0,77.0,2026-08-18,2026-08-19
500964,6137,31025,225.0,66.0,2026-08-18,2026-08-19
500965,6015,30378,684.0,52.61587436332768,2026-08-18,2026-08-19
500966,6050,30676,664.0,20.0,2026-08-18,2026-08-19
500967,6122,30331,625.0,14.0,2026-08-18,2026-08-19
500968,6003,30965,261.0,56.0,2026-08-18,2026-08-19
500969,6050,30404,506.0,39.0,2026-08-18,2026-08-19
500970,6045,30734,0.0,12.0,2026-08-18,2026-08-19
500971,6060,31453,516.0,25.0,2026-08-18,2026-08-19
500972,6144,31243,70.0,53.0,2026-08-18,2026-08-19
500973,6013,30281,241.0,90.0,2026-08-18,2026-08-19
500974,6056,30407,272.0,54.0,2026-08-18,2026-08-19
500975,6057,30812,771.0,42.0,2026-08-18,2026-08-19
500976,6103,30139,16.0,30.0,2026-08-18,2026-08-19
500977,6083,30274,212.0,8.0,2026-08-18,2026-08-19
500978,6006,30320,636.0,91.0,2026-08-18,2026-08-19
500979,6100,30921,637.0,5.0,2026-08-18,2026-08-19
500980,6021,30823,750.0,93.0,2026-08-18,2026-08-19
500981,6055,31052,86.0,79.0,2026-08-18,2026-08-19
500982,6051,30337,208.0,77.0,2026-08-18,2026-08-19
500983,6048,31190,387.0,79.0,2026-08-18,2026-08-19
500984,6135,31103,35.0,52.61587436332768,2026-08-18,2026-08-19
500985,6150,31366,456.0,40.0,2026-08-18,2026-08-19
500986,6063,31464,258.0,94.0,2026-08-18,2026-08-19
500987,6050,30679,545.0,80.0,2026-08-18,2026-08-19
500988,6086,30408,269.0,41.0,2026-08-18,2026-08-19
500989,6009,30119,609.0,57.0,2026-08-18,2026-08-19
500990,6055,30108,469.0,78.0,2026-08-18,2026-08-19
500991,6022,30373,269.0,52.61587436332768,2026-08-18,2026-08-19
500992,6109,30359,134.0,44.0,2026-08-18,2026-08-19
500993,6029,30813,645.0,20.0,2026-08-18,2026-08-19
500994,6044,31120,700.0,51.0,2026-08-18,2026-08-19
500995,6016,30679,685.0,64.0,2026-08-18,2026-08-19
500996,6079,30446,292.0,46.0,2026-08-18,2026-08-19
500997,6097,31210,267.0,61.0,2026-08-18,2026-08-19
500998,6095,30471,0.0,94.0,2026-08-18,2026-08-19
500999,6078,30731,236.0,94.0,2026-08-18,2026-08-19
501000,6036,31291,587.0,36.0,2026-08-18,2026-08-19
501001,6099,30999,318.0,52.61587436332768,2026-08-18,2026-08-19
501002,6001,31005,689.0,50.0,2026-08-18,2026-08-19
501003,6105,30439,327.0,87.0,2026-08-18,2026-08-19
501004,6136,30687,246.0,14.0,2026-08-18,2026-08-19
501005,6120,31048,730.0,79.0,2026-08-18,2026-08-19
501006,6034,30223,798.0,63.0,2026-08-18,2026-08-19
501007,6057,30532,243.0,15.0,2026-08-18,2026-08-19
501008,6086,30354,299.0,5.0,2026-08-18,2026-08-19
501009,6058,30908,426.0,25.0,2026-08-18,2026-08-19
501010,6023,30477,247.0,53.0,2026-08-18,2026-08-19
501011,6081,30773,222.0,88.0,2026-08-18,2026-08-19
501012,6140,30204,586.0,55.0,2026-08-18,2026-08-19
501013,6136,31146,499.0,63.0,2026-08-18,2026-08-19
501014,6023,30870,634.0,27.0,2026-08-18,2026-08-19
501015,6099,31111,131.0,29.0,2026-08-18,2026-08-19
501016,6063,30394,103.0,64.0,2026-08-18,2026-08-19
501017,6032,30641,552.0,20.0,2026-08-18,2026-08-19
501018,6011,31096,410.0,25.0,2026-08-18,2026-08-19
501019,6101,30111,556.0,39.0,2026-08-18,2026-08-19
501020,6117,30330,405.0,28.0,2026-08-18,2026-08-19
501021,6091,30417,107.0,41.0,2026-08-18,2026-08-19
501022,6150,30470,689.0,34.0,2026-08-18,2026-08-19
501023,6006,30262,115.0,19.0,2026-08-18,2026-08-19
501024,6056,30680,51.0,66.0,2026-08-18,2026-08-19
501025,6137,30090,23.0,84.0,2026-08-18,2026-08-19
501026,6006,30549,343.0,7.0,2026-08-18,2026-08-19
501027,6125,30782,597.0,64.0,2026-08-18,2026-08-19
501028,6020,31362,413.0,18.0,2026-08-18,2026-08-19
501029,6081,31437,145.0,93.0,2026-08-18,2026-08-19
501030,6103,31042,607.0,35.0,2026-08-18,2026-08-19
501031,6026,31315,395.0,25.0,2026-08-18,2026-08-19
501032,6117,30618,0.0,80.0,2026-08-18,2026-08-19
501033,6117,31143,516.0,70.0,2026-08-18,2026-08-19
501034,6035,31163,153.0,81.0,2026-08-18,2026-08-19
501035,6080,31458,151.0,34.0,2026-08-18,2026-08-19
501036,6086,30299,184.0,52.61587436332768,2026-08-18,2026-08-19
501037,6113,30440,739.0,35.0,2026-08-18,2026-08-19
501038,6015,30077,388.0,7.0,2026-08-18,2026-08-19
501039,6100,31045,728.0,26.0,2026-08-18,2026-08-19
501040,6017,31132,502.0,72.0,2026-08-18,2026-08-19
501041,6115,30685,366.0,87.0,2026-08-18,2026-08-19
501042,6041,30944,433.0,76.0,2026-08-18,2026-08-19
501043,6062,30591,16.0,44.0,2026-08-18,2026-08-19
501044,6069,30522,142.0,80.0,2026-08-18,2026-08-19
501045,6144,31025,708.0,7.0,2026-08-18,2026-08-19
501046,6126,31118,539.0,100.0,2026-08-18,2026-08-19
501047,6095,30836,0.0,17.0,2026-08-18,2026-08-19
501048,6069,30323,0.0,62.0,2026-08-18,2026-08-19
501049,6147,30485,89.0,20.0,2026-08-18,2026-08-19
501050,6137,30404,713.0,53.0,2026-08-18,2026-08-19
501051,6041,30284,356.0,22.0,2026-08-18,2026-08-19
501052,6056,30859,418.0,98.0,2026-08-18,2026-08-19
501053,6014,31217,260.0,41.0,2026-08-18,2026-08-19
501054,6050,30732,285.0,48.0,2026-08-18,2026-08-19
501055,6106,30079,572.0,93.0,2026-08-18,2026-08-19
501056,6055,30353,769.0,11.0,2026-08-18,2026-08-19
501057,6142,30015,339.0,89.0,2026-08-18,2026-08-19
501058,6102,30045,635.0,84.0,2026-08-18,2026-08-19
501059,6052,30907,194.0,22.0,2026-08-18,2026-08-19
501060,6066,30493,381.0,17.0,2026-08-18,2026-08-19
501061,6116,30100,464.0,83.0,2026-08-18,2026-08-19
501062,6009,30363,259.0,54.0,2026-08-18,2026-08-19
501063,6053,30581,128.0,23.0,2026-08-18,2026-08-19
501064,6113,30791,367.0,45.0,2026-08-18,2026-08-19
501065,6028,31135,365.0,94.0,2026-08-18,2026-08-19
501066,6098,31458,293.0,99.0,2026-08-18,2026-08-19
501067,6002,31359,713.0,55.0,2026-08-18,2026-08-19
501068,6048,30595,627.0,28.0,2026-08-18,2026-08-19
501069,6088,31426,676.0,74.0,2026-08-18,2026-08-19
501070,6053,30455,589.0,13.0,2026-08-18,2026-08-19
501071,6043,30190,230.0,8.0,2026-08-18,2026-08-19
501072,6106,30587,325.0,52.61587436332768,2026-08-18,2026-08-19
501073,6140,30839,105.0,69.0,2026-08-18,2026-08-19
501074,6026,30748,71.0,90.0,2026-08-18,2026-08-19
501075,6072,30726,554.0,98.0,2026-08-18,2026-08-19
501076,6039,31335,775.0,39.0,2026-08-18,2026-08-19
501077,6098,30796,696.0,43.0,2026-08-18,2026-08-19
501078,6142,31478,742.0,91.0,2026-08-18,2026-08-19
501079,6095,30331,727.0,85.0,2026-08-18,2026-08-19
501080,6089,31248,598.0,66.0,2026-08-18,2026-08-19
501081,6069,30831,0.0,93.0,2026-08-18,2026-08-19
501082,6035,30915,242.0,91.0,2026-08-18,2026-08-19
501083,6127,30821,92.0,20.0,2026-08-18,2026-08-19
501084,6030,30389,617.0,87.0,2026-08-18,2026-08-19
501085,6076,30751,93.0,86.0,2026-08-18,2026-08-19
501086,6097,31451,391.0,100.0,2026-08-18,2026-08-19
501087,6076,31233,157.0,65.0,2026-08-18,2026-08-19
501088,6049,30504,80.0,30.0,2026-08-18,2026-08-19
501089,6065,31193,137.0,22.0,2026-08-18,2026-08-19
501090,6091,30729,378.0,13.0,2026-08-18,2026-08-19
501091,6094,30919,146.0,77.0,2026-08-18,2026-08-19
501092,6056,30895,8.0,7.0,2026-08-18,2026-08-19
501093,6005,31360,38.0,29.0,2026-08-18,2026-08-19
501094,6113,30740,251.0,47.0,2026-08-18,2026-08-19
501095,6070,30301,16.0,40.0,2026-08-18,2026-08-19
501096,6054,30855,600.0,22.0,2026-08-18,2026-08-19
501097,6025,30246,408.0,12.0,2026-08-18,2026-08-19
501098,6018,31498,580.0,99.0,2026-08-18,2026-08-19
501099,6059,30824,561.0,52.0,2026-08-18,2026-08-19
501100,6090,30692,582.0,56.0,2026-08-18,2026-08-19
501101,6097,30802,144.0,33.0,2026-08-18,2026-08-19
501102,6047,30706,473.0,96.0,2026-08-18,2026-08-19
501103,6142,30614,559.0,51.0,2026-08-18,2026-08-19
501104,6108,31101,100.0,80.0,2026-08-18,2026-08-19
501105,6034,30080,366.0,42.0,2026-08-18,2026-08-19
501106,6033,30802,618.0,75.0,2026-08-18,2026-08-19
501107,6009,30184,597.0,61.0,2026-08-18,2026-08-19
501108,6145,30585,270.0,24.0,2026-08-18,2026-08-19
501109,6105,31261,322.0,56.0,2026-08-18,2026-08-19
501110,6010,30186,186.0,79.0,2026-08-18,2026-08-19
501111,6111,30863,165.0,78.0,2026-08-18,2026-08-19
501112,6128,31164,479.0,88.0,2026-08-18,2026-08-19
501113,6099,31268,569.0,78.0,2026-08-18,2026-08-19
501114,6030,30392,380.0,62.0,2026-08-18,2026-08-19
501115,6012,30269,208.0,98.0,2026-08-18,2026-08-19
501116,6139,30137,303.0,52.61587436332768,2026-08-18,2026-08-19
501117,6052,31407,798.0,56.0,2026-08-18,2026-08-19
501118,6120,30571,189.0,84.0,2026-08-18,2026-08-19
501119,6053,31261,691.0,11.0,2026-08-18,2026-08-19
501120,6105,31301,177.0,12.0,2026-08-18,2026-08-19
501121,6017,30983,613.0,74.0,2026-08-18,2026-08-19
501122,6034,30829,0.0,44.0,2026-08-18,2026-08-19
501123,6148,30697,499.0,42.0,2026-08-18,2026-08-19
501124,6067,30064,82.0,5.0,2026-08-18,2026-08-19
501125,6013,30623,129.0,9.0,2026-08-18,2026-08-19
501126,6106,31256,578.0,63.0,2026-08-18,2026-08-19
501127,6060,30829,107.0,97.0,2026-08-18,2026-08-19
501128,6054,30449,617.0,97.0,2026-08-18,2026-08-19
501129,6064,31336,702.0,80.0,2026-08-18,2026-08-19
501130,6114,31006,513.0,66.0,2026-08-18,2026-08-19
501131,6069,30403,1.0,52.61587436332768,2026-08-18,2026-08-19
501132,6058,30374,481.0,81.0,2026-08-18,2026-08-19
501133,6100,30882,100.0,32.0,2026-08-18,2026-08-19
501134,6122,31318,614.0,94.0,2026-08-18,2026-08-19
501135,6093,31323,0.0,20.0,2026-08-18,2026-08-19
501136,6127,31219,747.0,77.0,2026-08-18,2026-08-19
501137,6015,30233,75.0,15.0,2026-08-18,2026-08-19
501138,6025,31120,419.0,68.0,2026-08-18,2026-08-19
501139,6022,31381,400.0,99.0,2026-08-18,2026-08-19
501140,6017,30922,250.0,8.0,2026-08-18,2026-08-19
501141,6125,30275,368.0,12.0,2026-08-18,2026-08-19
501142,6018,30038,0.0,52.61587436332768,2026-08-18,2026-08-19
501143,6055,31225,232.0,53.0,2026-08-18,2026-08-19
501144,6040,30056,486.0,36.0,2026-08-18,2026-08-19
501145,6020,30891,368.0,55.0,2026-08-18,2026-08-19
501146,6030,31007,208.0,42.0,2026-08-18,2026-08-19
501147,6146,30329,482.0,68.0,2026-08-18,2026-08-19
501148,6037,30114,144.0,66.0,2026-08-18,2026-08-19
501149,6090,30466,662.0,34.0,2026-08-18,2026-08-19
501150,6107,31084,0.0,85.0,2026-08-18,2026-08-19
501151,6101,30020,277.0,7.0,2026-08-18,2026-08-19
501152,6021,30166,659.0,75.0,2026-08-18,2026-08-19
501153,6133,30083,436.0,86.0,2026-08-18,2026-08-19
501154,6035,31218,8.0,21.0,2026-08-18,2026-08-19
501155,6143,31254,0.0,13.0,2026-08-18,2026-08-19
501156,6081,31391,667.0,12.0,2026-08-18,2026-08-19
501157,6088,30509,343.0,48.0,2026-08-18,2026-08-19
501158,6073,31368,722.0,98.0,2026-08-18,2026-08-19
501159,6046,30203,242.0,8.0,2026-08-18,2026-08-19
501160,6115,30824,291.0,52.61587436332768,2026-08-18,2026-08-19
501161,6103,30599,496.0,85.0,2026-08-18,2026-08-19
501162,6044,31138,252.0,27.0,2026-08-18,2026-08-19
501163,6019,30934,332.0,77.0,2026-08-18,2026-08-19
501164,6073,31482,408.0,95.0,2026-08-18,2026-08-19
501165,6112,30243,408.0,51.0,2026-08-18,2026-08-19
501166,6051,30702,576.0,54.0,2026-08-18,2026-08-19
501167,6084,31438,259.0,65.0,2026-08-18,2026-08-19
501168,6093,30960,721.0,96.0,2026-08-18,2026-08-19
501169,6142,31309,461.0,66.0,2026-08-18,2026-08-19
501170,6130,31216,670.0,21.0,2026-08-18,2026-08-19
501171,6076,30411,678.0,68.0,2026-08-18,2026-08-19
501172,6123,31151,751.0,21.0,2026-08-18,2026-08-19
501173,6081,30113,0.0,75.0,2026-08-18,2026-08-19
501174,6012,30935,130.0,68.0,2026-08-18,2026-08-19
501175,6141,30349,668.0,41.0,2026-08-18,2026-08-19
501176,6027,30080,753.0,52.0,2026-08-18,2026-08-19
501177,6150,30954,71.0,31.0,2026-08-18,2026-08-19
501178,6090,30611,579.0,52.61587436332768,2026-08-18,2026-08-19
501179,6108,31485,489.0,50.0,2026-08-18,2026-08-19
501180,6026,30210,429.0,78.0,2026-08-18,2026-08-19
501181,6093,31109,455.0,79.0,2026-08-18,2026-08-19
501182,6025,30511,334.0,10.0,2026-08-18,2026-08-19
501183,6018,31488,62.0,84.0,2026-08-18,2026-08-19
501184,6129,30545,651.0,60.0,2026-08-18,2026-08-19
501185,6109,30133,746.0,68.0,2026-08-18,2026-08-19
501186,6149,30851,80.0,60.0,2026-08-18,2026-08-19
501187,6121,30890,230.0,95.0,2026-08-18,2026-08-19
501188,6028,30989,415.0,89.0,2026-08-18,2026-08-19
501189,6107,31198,178.0,97.0,2026-08-18,2026-08-19
501190,6141,30246,278.0,34.0,2026-08-18,2026-08-19
501191,6080,31157,250.0,55.0,2026-08-18,2026-08-19
501192,6118,30876,677.0,27.0,2026-08-18,2026-08-19
501193,6089,31012,405.0,78.0,2026-08-18,2026-08-19
501194,6038,30173,705.0,95.0,2026-08-18,2026-08-19
501195,6117,31342,552.0,35.0,2026-08-18,2026-08-19
501196,6143,30386,543.0,25.0,2026-08-18,2026-08-19
501197,6116,30417,188.0,84.0,2026-08-18,2026-08-19
501198,6065,31485,522.0,91.0,2026-08-18,2026-08-19
501199,6108,30436,60.0,22.0,2026-08-18,2026-08-19
501200,6097,30786,581.0,34.0,2026-08-18,2026-08-19
501201,6068,30488,283.0,88.0,2026-08-18,2026-08-19
501202,6067,30062,248.0,19.0,2026-08-18,2026-08-19
501203,6027,31217,553.0,62.0,2026-08-18,2026-08-19
501204,6014,30671,98.0,62.0,2026-08-18,2026-08-19
501205,6072,30911,721.0,33.0,2026-08-18,2026-08-19
501206,6011,30580,470.0,9.0,2026-08-18,2026-08-19
501207,6010,31307,598.0,73.0,2026-08-18,2026-08-19
501208,6145,31464,504.0,33.0,2026-08-18,2026-08-19
501209,6021,31310,147.0,44.0,2026-08-18,2026-08-19
501210,6139,31033,299.0,42.0,2026-08-18,2026-08-19
501211,6106,30584,545.0,31.0,2026-08-18,2026-08-19
501212,6105,31082,242.0,62.0,2026-08-18,2026-08-19
501213,6116,31290,430.0,63.0,2026-08-18,2026-08-19
501214,6073,31377,528.0,14.0,2026-08-18,2026-08-19
501215,6072,31283,706.0,26.0,2026-08-18,2026-08-19
501216,6106,31289,233.0,31.0,2026-08-18,2026-08-19
501217,6116,30915,777.0,63.0,2026-08-18,2026-08-19
501218,6010,30036,204.0,58.0,2026-08-18,2026-08-19
501219,6094,31342,399.0,53.0,2026-08-18,2026-08-19
501220,6118,31062,249.0,62.0,2026-08-18,2026-08-19
501221,6045,30655,162.0,8.0,2026-08-18,2026-08-19
501222,6130,30827,178.0,46.0,2026-08-18,2026-08-19
501223,6010,31087,611.0,48.0,2026-08-18,2026-08-19
501224,6021,31216,478.0,57.0,2026-08-18,2026-08-19
501225,6008,30294,479.0,97.0,2026-08-18,2026-08-19
501226,6078,31476,470.0,39.0,2026-08-18,2026-08-19
501227,6046,30170,62.0,52.61587436332768,2026-08-18,2026-08-19
501228,6054,31146,207.0,66.0,2026-08-18,2026-08-19
501229,6109,31099,774.0,73.0,2026-08-18,2026-08-19
501230,6058,30634,775.0,31.0,2026-08-18,2026-08-19
501231,6044,31320,64.0,23.0,2026-08-18,2026-08-19
501232,6039,31472,580.0,64.0,2026-08-18,2026-08-19
501233,6084,30218,537.0,23.0,2026-08-18,2026-08-19
501234,6136,30792,18.0,20.0,2026-08-18,2026-08-19
501235,6024,30416,416.0,85.0,2026-08-18,2026-08-19
501236,6124,30699,413.0,17.0,2026-08-18,2026-08-19
501237,6083,30950,347.0,75.0,2026-08-18,2026-08-19
501238,6055,31483,75.0,98.0,2026-08-18,2026-08-19
501239,6058,30392,445.0,7.0,2026-08-18,2026-08-19
501240,6055,30848,313.0,37.0,2026-08-18,2026-08-19
501241,6107,31284,741.0,19.0,2026-08-18,2026-08-19
501242,6085,31137,578.0,28.0,2026-08-18,2026-08-19
501243,6011,30746,323.0,35.0,2026-08-18,2026-08-19
501244,6071,30830,321.0,52.61587436332768,2026-08-18,2026-08-19
501245,6117,30118,462.0,16.0,2026-08-18,2026-08-19
501246,6048,31107,186.0,49.0,2026-08-18,2026-08-19
501247,6148,30910,346.0,25.0,2026-08-18,2026-08-19
501248,6150,30090,756.0,46.0,2026-08-18,2026-08-19
501249,6068,30075,724.0,10.0,2026-08-18,2026-08-19
501250,6085,30655,175.0,65.0,2026-08-18,2026-08-19
501251,6115,30356,642.0,83.0,2026-08-18,2026-08-19
501252,6011,31281,776.0,94.0,2026-08-18,2026-08-19
501253,6009,30573,108.0,58.0,2026-08-18,2026-08-19
501254,6116,30496,339.0,23.0,2026-08-18,2026-08-19
501255,6081,30764,537.0,13.0,2026-08-18,2026-08-19
501256,6095,30454,205.0,52.61587436332768,2026-08-18,2026-08-19
501257,6063,31423,0.0,47.0,2026-08-18,2026-08-19
501258,6015,30714,40.0,97.0,2026-08-18,2026-08-19
501259,6082,31074,520.0,41.0,2026-08-18,2026-08-19
501260,6032,30344,332.0,63.0,2026-08-18,2026-08-19
501261,6099,30293,148.0,100.0,2026-08-18,2026-08-19
501262,6094,30353,444.0,49.0,2026-08-18,2026-08-19
501263,6120,30836,110.0,47.0,2026-08-18,2026-08-19
501264,6027,30366,742.0,52.61587436332768,2026-08-18,2026-08-19
501265,6081,30721,361.0,78.0,2026-08-18,2026-08-19
501266,6099,30471,71.0,21.0,2026-08-18,2026-08-19
501267,6022,30425,422.0,21.0,2026-08-18,2026-08-19
501268,6086,30307,376.0,49.0,2026-08-18,2026-08-19
501269,6078,30812,257.0,50.0,2026-08-18,2026-08-19
501270,6092,30154,702.0,59.0,2026-08-18,2026-08-19
501271,6119,30432,357.0,9.0,2026-08-18,2026-08-19
501272,6118,31496,667.0,46.0,2026-08-18,2026-08-19
501273,6111,30703,725.0,91.0,2026-08-18,2026-08-19
501274,6036,30598,234.0,19.0,2026-08-18,2026-08-19
501275,6109,31263,177.0,81.0,2026-08-18,2026-08-19
501276,6038,30405,140.0,80.0,2026-08-18,2026-08-19
501277,6048,30979,52.0,42.0,2026-08-18,2026-08-19
501278,6050,31158,547.0,15.0,2026-08-18,2026-08-19
501279,6063,30164,153.0,58.0,2026-08-18,2026-08-19
501280,6085,30370,784.0,39.0,2026-08-18,2026-08-19
501281,6065,31291,207.0,59.0,2026-08-18,2026-08-19
501282,6107,31455,516.0,63.0,2026-08-18,2026-08-19
501283,6060,30011,397.0,26.0,2026-08-18,2026-08-19
501284,6055,30236,426.0,68.0,2026-08-18,2026-08-19
501285,6104,31306,464.0,52.61587436332768,2026-08-18,2026-08-19
501286,6122,30679,0.0,56.0,2026-08-18,2026-08-19
501287,6074,30467,82.0,38.0,2026-08-18,2026-08-19
501288,6147,30217,323.0,17.0,2026-08-18,2026-08-19
501289,6026,30005,604.0,82.0,2026-08-18,2026-08-19
501290,6121,30786,617.0,39.0,2026-08-18,2026-08-19
501291,6065,30734,402.0,56.0,2026-08-18,2026-08-19
501292,6083,31196,16.0,52.0,2026-08-18,2026-08-19
501293,6089,31382,294.0,44.0,2026-08-18,2026-08-19
501294,6025,30288,551.0,80.0,2026-08-18,2026-08-19
501295,6019,30442,617.0,87.0,2026-08-18,2026-08-19
501296,6037,30994,592.0,16.0,2026-08-18,2026-08-19
501297,6146,31256,313.0,97.0,2026-08-18,2026-08-19
501298,6100,30048,413.0,95.0,2026-08-18,2026-08-19
501299,6067,30174,181.0,82.0,2026-08-18,2026-08-19
501300,6036,30994,306.0,23.0,2026-08-18,2026-08-19
501301,6082,31444,587.0,52.0,2026-08-18,2026-08-19
501302,6088,31357,216.0,57.0,2026-08-18,2026-08-19
501303,6043,30252,157.0,47.0,2026-08-18,2026-08-19
501304,6019,31304,448.0,89.0,2026-08-18,2026-08-19
501305,6005,30888,0.0,42.0,2026-08-18,2026-08-19
501306,6014,30633,312.0,56.0,2026-08-18,2026-08-19
501307,6082,31333,482.0,43.0,2026-08-18,2026-08-19
501308,6128,31006,532.0,91.0,2026-08-18,2026-08-19
501309,6042,30646,365.0,23.0,2026-08-18,2026-08-19
501310,6022,30876,167.0,25.0,2026-08-18,2026-08-19
501311,6087,31419,326.0,93.0,2026-08-18,2026-08-19
501312,6075,30922,527.0,78.0,2026-08-18,2026-08-19
501313,6101,31040,388.0,96.0,2026-08-18,2026-08-19
501314,6082,31003,541.0,47.0,2026-08-18,2026-08-19
501315,6122,30849,407.0,95.0,2026-08-18,2026-08-19
501316,6002,30487,547.0,69.0,2026-08-18,2026-08-19
501317,6145,30432,791.0,81.0,2026-08-18,2026-08-19
501318,6051,31098,719.0,66.0,2026-08-18,2026-08-19
501319,6062,30408,499.0,54.0,2026-08-18,2026-08-19
501320,6025,30119,152.0,15.0,2026-08-18,2026-08-19
501321,6130,30056,370.0,35.0,2026-08-18,2026-08-19
501322,6113,30502,318.0,50.0,2026-08-18,2026-08-19
501323,6096,31210,518.0,46.0,2026-08-18,2026-08-19
501324,6024,30319,92.0,19.0,2026-08-18,2026-08-19
501325,6131,31198,449.0,48.0,2026-08-18,2026-08-19
501326,6015,30045,641.0,18.0,2026-08-18,2026-08-19
501327,6035,31319,0.0,39.0,2026-08-18,2026-08-19
501328,6116,30956,189.0,81.0,2026-08-18,2026-08-19
501329,6144,31245,668.0,49.0,2026-08-18,2026-08-19
501330,6090,31274,116.0,96.0,2026-08-18,2026-08-19
501331,6006,30160,11.0,33.0,2026-08-18,2026-08-19
501332,6057,30640,145.0,47.0,2026-08-18,2026-08-19
501333,6015,30458,752.0,95.0,2026-08-18,2026-08-19
501334,6059,30846,0.0,63.0,2026-08-18,2026-08-19
501335,6127,30459,606.0,5.0,2026-08-18,2026-08-19
501336,6008,30028,376.0,90.0,2026-08-18,2026-08-19
501337,6078,30783,3.0,33.0,2026-08-18,2026-08-19
501338,6081,30175,519.0,23.0,2026-08-18,2026-08-19
501339,6138,30699,736.0,89.0,2026-08-18,2026-08-19
501340,6149,31105,496.0,36.0,2026-08-18,2026-08-19
