order_item_id,order_id,product_id,quantity,item_price_inr,line_total_inr
911316,7011515,30344,5.0,1141.38,5706.9
911317,7007331,30066,9.0,856.17,7705.53
911318,7011939,30319,2.0,593.19,1186.38
911319,7007884,31248,9.0,875.35,7878.15
911320,7004586,30937,11.0,193.31,2126.41
911321,7009096,30647,5.0,644.62,3223.1
911322,7001414,31092,9.0,294.8,2653.16
911323,7011212,31413,10.0,807.34,8073.4
911324,7012439,31358,5.0,819.42,4097.1
911325,7006913,30265,2.0,505.48,1010.96
911326,7013602,30658,9.0,433.07,3897.63
911327,7011130,30290,6.0,354.83,2128.98
911328,7010532,31116,12.0,700.04,8400.48
911329,7011769,31317,2.0,888.86,1777.72
911330,7008628,30925,7.0,602.31,4216.17
911331,7008525,30826,10.0,1144.75,11447.5
911332,7007879,30623,7.0,923.36,6463.52
911333,7003709,30528,11.0,495.26,5447.86
911334,7007938,30512,4.0,848.33,3393.32
911335,7010907,31229,3.0,237.83,713.49
911336,7003918,30120,6.0,460.53,2763.18
911337,7006924,30877,4.0,1051.84,4207.36
911338,7013002,31488,2.0,99.88,199.76
911339,7013335,30625,1.0,977.66,977.66
911340,7006431,31438,3.0,762.54,2287.62
911341,7014603,30364,11.0,869.3,9562.3
911342,7001988,30484,11.0,695.23,7647.53
911343,7009663,30325,12.0,197.44,2369.28
911344,7010480,30146,1.0,631.52,631.52
911345,7013050,30810,4.0,729.32,2917.28
911346,7013576,30528,9.0,67.02,603.18
911347,7001330,30530,2.0,727.42,1454.84
911348,7005216,31295,7.0,1093.18,7652.26
911349,7014580,31243,8.0,528.75,4230.0
911350,7008960,31371,5.0,1083.6,5418.0
911351,7008579,30868,3.0,159.02,477.06
911352,7013242,30708,9.0,768.3,6914.7
911353,7014067,30268,5.0,181.57,907.85
911354,7007544,30642,12.0,605.34,7264.08
911355,7008751,31102,5.0,1157.99,5789.95
911356,7002695,30570,5.0,70.96,354.8
911357,7009861,31469,6.0,592.82,3556.92
911358,7010760,30021,3.0,435.88,1307.64
911359,7009421,30321,3.0,756.9,2270.7
911360,7000776,30852,11.0,1134.88,12483.68
911361,7002370,31213,5.0,331.67,1658.35
911362,7003853,30140,3.0,1153.5,3460.5
911363,7003549,30507,10.0,73.86,738.6
911364,7008403,30898,1.0,629.49,629.49
911365,7003691,30536,6.0,660.36,3962.16
911366,7001507,30402,5.0,1178.32,5891.6
911367,7014483,30627,5.0,968.47,4842.35
911368,7012950,31145,10.0,1102.94,11029.4
911369,7000397,30405,2.0,899.08,1798.16
911370,7004671,30209,12.0,527.23,6326.76
911371,7004877,30081,1.0,611.5,611.5
911372,7006415,30722,11.0,885.69,9742.59
911373,7008777,30687,12.0,305.57,3666.84
911374,7001876,30491,5.0,902.47,4512.35
911375,7007013,30094,4.0,996.12,3984.48
911376,7008885,31178,3.0,403.84,1211.52
911377,7004282,30648,12.0,349.77,4197.24
911378,7005669,30042,11.0,187.38,2061.18
911379,7004196,31057,3.0,1142.84,3428.52
911380,7008991,30933,2.0,352.3,704.6
911381,7011969,30786,9.0,939.69,8457.21
911382,7012741,30143,8.0,438.46,3507.68
911383,7006440,30059,7.0,1169.46,8186.22
911384,7013775,30815,11.0,301.19,3313.11
911385,7002926,30897,4.0,620.4,2481.58
911386,7001221,30535,11.0,940.68,10347.48
911387,7008354,31312,10.0,445.41,4454.1
911388,7002980,30194,8.0,409.87,3278.96
911389,7008179,30170,10.0,797.76,7977.6
911390,7011788,30477,7.0,335.81,2350.67
911391,7009309,30880,7.0,826.78,5787.46
911392,7005682,31082,4.0,508.95,2035.8
911393,7009592,30838,11.0,373.93,4113.23
911394,7003222,31224,1.0,244.83,244.83
911395,7006112,30326,12.0,664.23,7970.76
911396,7009749,30219,8.0,1181.15,9449.2
911397,7014160,31338,6.0,735.15,4410.9
911398,7006982,30328,10.0,79.41,794.1
911399,7009815,30778,8.0,449.44,3595.52
911400,7008242,31330,8.0,1114.67,8917.36
911401,7003096,30274,11.0,148.46,1633.06
911402,7002271,31027,8.0,384.11,3072.88
911403,7004899,31315,2.0,160.82,321.64
911404,7004503,30400,9.0,1008.04,9072.36
911405,7014286,30235,11.0,729.25,8021.75
911406,7003695,30875,5.0,554.5,2772.5
911407,7005554,31144,11.0,961.78,10579.58
911408,7002541,31490,4.0,713.74,2854.96
911409,7009303,30528,2.0,73.12,146.24
911410,7013655,31266,2.0,962.28,1924.56
911411,7009742,30049,3.0,33.73,101.19
911412,7004720,30725,8.0,813.32,6506.56
911413,7009486,30802,8.0,1031.5,8252.0
911414,7009784,31315,6.0,421.93,2531.58
911415,7013059,30645,5.0,617.42,3087.1
911416,7012069,30502,2.0,1166.13,2332.26
911417,7008829,31447,10.0,701.82,7018.2
911418,7009684,30691,1.0,403.13,403.13
911419,7009416,30435,2.0,495.94,991.88
911420,7000309,30137,12.0,839.26,10071.12
911421,7007236,31131,1.0,802.19,802.19
911422,7002049,31097,10.0,374.44,3744.4
911423,7005777,30134,10.0,641.21,6412.1
911424,7013566,30350,5.0,940.8,4704.0
911425,7011058,30998,2.0,256.78,513.56
911426,7009468,30110,4.0,384.66,1538.64
911427,7007388,31026,12.0,50.99,611.88
911428,7010468,30754,7.0,833.7,5835.9
911429,7006538,30589,4.0,1168.8,4675.2
911430,7012524,30409,3.0,289.86,869.58
911431,7009660,30535,7.0,554.92,3884.44
911432,7004430,31004,7.0,972.52,6807.64
911433,7013383,31080,9.0,749.5,6745.5
911434,7003586,30154,12.0,108.43,1301.19
911435,7000277,31331,8.0,319.07,2552.56
911436,7014789,30249,4.0,225.17,900.68
911437,7008587,31256,8.0,937.42,7499.36
911438,7006783,30481,1.0,675.04,675.04
911439,7009717,30622,8.0,1093.64,8749.12
911440,7000512,30717,6.0,115.47,692.82
911441,7000349,30047,10.0,88.37,883.7
911442,7007458,31251,4.0,293.75,1175.0
911443,7001893,31009,12.0,733.37,8800.44
911444,7006568,30058,10.0,919.99,9199.9
911445,7009445,30578,10.0,1049.36,10493.6
911446,7005006,31464,8.0,552.28,4418.24
911447,7008112,31413,6.0,561.98,3371.88
911448,7011736,30458,12.0,1037.83,12453.96
911449,7002961,30348,10.0,693.92,6939.2
911450,7003097,31372,7.0,1107.7,7753.9
911451,7000553,30710,11.0,768.05,8448.55
911452,7006482,31169,12.0,1197.6,14371.2
911453,7006135,30811,8.0,1096.96,8775.68
911454,7007974,30005,3.0,995.78,2987.34
911455,7002118,31161,4.0,1147.84,4591.36
911456,7005441,30810,1.0,1113.64,1113.64
911457,7002247,30491,2.0,645.89,1291.78
911458,7001305,30837,10.0,442.14,4421.4
911459,7006176,31353,4.0,688.64,2754.56
911460,7007054,30971,9.0,26.75,240.75
911461,7006973,31437,10.0,913.29,9132.9
911462,7010748,31324,3.0,852.98,2558.94
911463,7010525,31188,1.0,807.78,807.78
911464,7014812,30587,1.0,441.98,441.98
911465,7013434,30551,10.0,980.74,9807.4
911466,7003906,30133,5.0,405.59,2027.95
911467,7014724,30546,8.0,229.76,1838.08
911468,7012968,31284,11.0,1160.5,12765.5
911469,7014022,31008,4.0,111.45,445.8
911470,7002234,30766,10.0,311.41,3114.1
911471,7011397,30863,11.0,1110.78,12218.58
911472,7010564,31155,2.0,523.47,1046.94
911473,7011904,31169,11.0,262.51,2887.61
911474,7002077,30276,12.0,564.92,6779.04
911475,7013965,30706,9.0,754.6,6791.4
911476,7000136,30920,8.0,573.26,4586.08
911477,7014174,30576,10.0,262.08,2620.8
911478,7009594,31161,2.0,326.52,653.04
911479,7010351,30038,1.0,127.94,127.94
911480,7000791,30896,8.0,1170.2,9361.6
911481,7014525,30820,9.0,768.75,6918.75
911482,7012009,30518,8.0,775.91,6207.28
911483,7001817,30479,2.0,24.51,49.02
911484,7005303,30380,2.0,1108.08,2216.16
911485,7004075,31387,3.0,997.83,2993.49
911486,7002039,30172,7.0,864.59,6052.13
911487,7014748,30253,4.0,470.3,1881.2
911488,7006026,30861,6.0,981.96,5891.76
911489,7010199,30698,6.0,211.68,1270.08
911490,7007588,30674,7.0,391.65,2741.55
911491,7008273,31264,1.0,729.91,729.91
911492,7010776,31308,5.0,507.6,2538.0
911493,7000417,31273,12.0,920.26,11043.12
911494,7009236,31205,9.0,165.42,1488.78
911495,7008295,30042,4.0,906.02,3624.08
911496,7010441,31273,8.0,872.97,6983.76
911497,7006616,31247,6.0,895.58,5373.48
911498,7013910,30437,10.0,583.24,5832.4
911499,7002550,30880,2.0,452.3,904.6
911500,7009951,31190,3.0,402.1,1206.3
911501,7009865,31208,12.0,1031.72,12380.64
911502,7008981,30334,4.0,123.75,495.0
911503,7013393,30242,2.0,765.79,1531.58
911504,7000579,30018,4.0,762.45,3049.8
911505,7002599,30502,11.0,173.05,1903.55
911506,7013650,30783,12.0,137.81,1653.72
911507,7014684,30070,6.0,217.92,1307.52
911508,7014029,30493,4.0,347.25,1389.0
911509,7014286,30212,9.0,455.05,4095.45
911510,7002859,30898,12.0,542.29,6507.48
911511,7002608,30438,8.0,631.52,5052.16
911512,7003073,30908,7.0,450.09,3150.63
911513,7011789,30443,11.0,1018.43,11202.73
911514,7006825,31453,10.0,1096.61,10966.1
911515,7011426,30390,8.0,110.31,882.48
911516,7002304,31228,5.0,642.9,3214.5
911517,7013028,31438,8.0,977.07,7816.56
911518,7007489,30479,10.0,476.91,4769.1
911519,7002432,30936,8.0,903.7,7229.6
911520,7014428,30639,12.0,915.29,10983.48
911521,7001399,31348,10.0,169.56,1695.6
911522,7010207,31103,2.0,483.25,966.5
911523,7009903,31325,7.0,871.14,6097.98
911524,7008392,30970,11.0,611.27,6723.97
911525,7014460,31500,7.0,693.13,4851.91
911526,7007606,31140,8.0,50.59,404.72
911527,7011483,30494,9.0,684.55,6160.95
911528,7003112,30337,5.0,29.86,149.3
911529,7000120,31092,7.0,478.94,3352.58
911530,7007089,31171,12.0,535.93,6431.16
911531,7008984,31415,4.0,61.69,246.76
911532,7012888,30908,2.0,271.55,543.1
911533,7009515,31247,6.0,405.13,2430.78
911534,7013102,30373,12.0,558.25,6699.0
911535,7006182,31060,10.0,183.41,1834.1
911536,7001450,30675,6.0,446.81,2680.86
911537,7001936,30056,3.0,109.19,327.57
911538,7006212,30612,12.0,1015.24,12182.88
911539,7001873,30546,4.0,292.67,1170.68
911540,7004888,30618,4.0,663.67,2654.68
911541,7010180,30702,5.0,1118.89,5594.45
911542,7003185,30559,11.0,1125.03,12375.33
911543,7005408,30361,12.0,161.46,1937.52
911544,7009133,30644,6.0,557.13,3342.78
911545,7013177,30763,6.0,768.85,4613.1
911546,7001386,30392,5.0,965.14,4825.7
911547,7009498,30052,10.0,990.83,9908.3
911548,7000538,30438,11.0,700.18,7701.98
911549,7014462,30420,8.0,143.42,1147.36
911550,7004330,30643,6.0,325.47,1952.82
911551,7014742,30477,3.0,274.82,824.46
911552,7011328,30875,3.0,658.15,1974.45
911553,7002178,30686,9.0,124.7,1122.3
911554,7007311,30693,4.0,1192.04,4768.16
911555,7003629,30024,2.0,485.33,970.66
911556,7013666,31364,10.0,300.34,3003.4
911557,7010655,30943,4.0,724.74,2898.98
911558,7009183,30102,4.0,143.16,572.64
911559,7004211,30422,2.0,800.29,1600.58
911560,7009315,31232,5.0,1064.25,5321.25
911561,7001813,31140,12.0,1086.0,13032.0
911562,7014553,31056,2.0,372.8,745.6
911563,7007909,30566,1.0,1169.31,1169.31
911564,7005605,31136,5.0,206.27,1031.35
911565,7006748,31161,4.0,458.37,1833.48
911566,7008383,30165,12.0,1097.73,13172.76
911567,7008474,30467,8.0,273.01,2184.08
911568,7012949,30022,7.0,779.68,5457.76
911569,7014327,31201,1.0,693.12,693.12
911570,7012630,31018,7.0,163.99,1147.93
911571,7009918,30927,3.0,938.74,2816.22
911572,7007300,30053,3.0,769.06,2307.18
911573,7006881,31099,10.0,191.69,1916.9
911574,7012663,31097,11.0,921.39,10135.29
911575,7004222,30795,10.0,904.06,9040.6
911576,7009036,30710,8.0,1037.01,8296.08
911577,7009387,30966,5.0,31.69,158.45
911578,7008214,30906,6.0,615.97,3695.82
911579,7001117,30433,2.0,619.88,1239.76
911580,7009115,30580,4.0,935.17,3740.68
911581,7002175,30273,11.0,265.55,2921.05
911582,7014503,30997,6.0,975.08,5850.48
911583,7002375,31142,8.0,735.05,5880.4
911584,7000186,30195,11.0,583.59,6419.49
911585,7005043,31297,11.0,175.76,1933.36
911586,7001817,30530,3.0,40.55,121.65
911587,7004157,30436,1.0,884.49,884.49
911588,7013967,30743,1.0,1174.78,1174.78
911589,7004614,30182,9.0,753.19,6778.71
911590,7012013,30988,4.0,791.61,3166.44
911591,7007579,30937,6.0,538.23,3229.38
911592,7006975,30380,6.0,532.66,3195.96
911593,7000486,30641,6.0,98.31,589.86
911594,7008029,30778,7.0,1045.01,7315.07
911595,7009599,30736,12.0,346.18,4154.16
911596,7008059,30724,5.0,973.85,4869.25
911597,7005765,31226,1.0,777.93,777.93
911598,7013122,31016,4.0,731.93,2927.72
911599,7014421,30123,10.0,751.84,7518.4
911600,7003818,31122,5.0,154.63,773.15
911601,7003601,30143,11.0,610.98,6720.78
911602,7013908,30327,8.0,538.78,4310.24
911603,7000350,30701,6.0,821.34,4928.04
911604,7010585,30859,9.0,782.32,7040.88
911605,7013676,31452,2.0,520.98,1041.96
911606,7006488,30097,11.0,1070.01,11770.11
911607,7001763,30743,9.0,1155.04,10395.36
911608,7002869,30488,3.0,39.67,119.01
911609,7006123,30291,2.0,59.76,119.52
911610,7014156,30082,1.0,3.13,3.13
911611,7009503,31331,1.0,838.74,838.74
911612,7008799,31254,2.0,730.67,1461.34
911613,7009841,31277,8.0,434.38,3475.04
911614,7003849,30222,10.0,242.4,2424.0
911615,7012075,31215,3.0,114.77,344.31
911616,7001643,30186,1.0,1034.03,1034.03
911617,7005293,31165,8.0,725.88,5807.04
911618,7002217,31046,4.0,74.0,296.0
911619,7005899,30473,6.0,285.09,1710.54
911620,7008961,30181,9.0,448.26,4034.34
911621,7005676,30793,11.0,698.88,7687.68
911622,7001259,30068,6.0,759.79,4558.74
911623,7010548,30611,10.0,1118.8,11188.0
911624,7010023,30910,2.0,156.77,313.54
911625,7004322,30198,5.0,208.93,1044.65
911626,7001763,31469,1.0,1109.2,1109.2
911627,7004689,30431,2.0,294.78,589.56
911628,7004821,30080,8.0,1019.49,8155.92
911629,7002504,30986,1.0,121.69,121.69
911630,7004966,30349,5.0,331.73,1658.65
911631,7006098,30536,2.0,1082.79,2165.58
911632,7009778,31469,10.0,592.82,5928.2
911633,7006863,30598,4.0,34.01,136.04
911634,7001188,30059,9.0,571.47,5143.23
911635,7009496,30986,7.0,18.21,127.47
911636,7013832,31498,2.0,1187.69,2375.38
911637,7001282,31474,7.0,262.83,1839.81
911638,7006295,30864,11.0,17.17,188.87
911639,7004447,30548,8.0,1188.84,9510.72
911640,7011722,30128,12.0,260.43,3125.16
911641,7004711,31123,5.0,267.89,1339.45
911642,7012594,30689,5.0,205.92,1029.6
911643,7013585,30935,1.0,185.97,185.97
911644,7008257,30618,7.0,265.31,1857.17
911645,7009039,30143,4.0,349.41,1397.64
911646,7009919,30516,6.0,546.83,3280.98
911647,7012897,30770,8.0,504.83,4038.64
911648,7004907,30593,5.0,756.77,3783.85
911649,7001637,30856,5.0,644.27,3221.35
911650,7008807,30222,7.0,246.34,1724.38
911651,7008319,30192,8.0,305.94,2447.52
911652,7010219,30543,10.0,218.73,2187.3
911653,7004948,30756,11.0,1007.42,11081.62
911654,7006469,30115,4.0,613.37,2453.48
911655,7012681,30223,11.0,353.23,3885.53
911656,7012378,30340,7.0,796.45,5575.15
911657,7002068,30302,11.0,1087.97,11967.67
911658,7008237,31013,7.0,1003.48,7024.36
911659,7003384,30306,4.0,701.41,2805.64
911660,7013330,30886,5.0,616.89,3084.45
911661,7011950,30632,5.0,1145.08,5725.4
911662,7008308,30207,11.0,831.5,9146.5
911663,7013410,30374,3.0,228.13,684.39
911664,7010300,30143,3.0,1147.33,3441.99
911665,7001978,31323,8.0,315.95,2527.6
911666,7001771,30033,11.0,563.96,6203.56
911667,7013490,31473,2.0,779.91,1559.82
911668,7008256,30176,8.0,377.76,3022.08
911669,7011577,30777,8.0,485.02,3880.16
911670,7005523,30001,1.0,1165.74,1165.74
911671,7002333,30646,1.0,412.6,412.6
911672,7011623,30573,2.0,180.53,361.06
911673,7008153,30991,8.0,122.81,982.48
911674,7014882,30606,3.0,56.38,169.14
911675,7012512,30103,6.0,1000.99,6005.94
911676,7007345,30063,2.0,608.4,1216.8
911677,7002629,30490,1.0,191.51,191.51
911678,7010857,31414,10.0,909.91,9099.1
911679,7009068,31355,4.0,267.83,1071.32
911680,7007084,30638,11.0,1028.94,11318.34
911681,7005183,31306,9.0,237.2,2134.8
911682,7013108,30759,5.0,298.09,1490.45
911683,7013771,31384,10.0,250.92,2509.2
911684,7007493,30521,10.0,743.46,7434.6
911685,7012384,31081,10.0,506.69,5066.9
911686,7009560,30591,10.0,756.97,7569.7
911687,7001302,30665,7.0,459.84,3218.88
911688,7014722,31212,4.0,915.98,3663.92
911689,7004568,31339,6.0,1098.58,6591.48
911690,7014380,30682,1.0,387.01,387.01
911691,7011931,30810,4.0,501.43,2005.72
911692,7008334,31248,9.0,574.65,5171.85
911693,7014224,30887,11.0,582.41,6406.51
911694,7003561,30902,3.0,892.66,2677.98
911695,7011270,30807,5.0,43.85,219.25
911696,7005616,31067,1.0,500.74,500.74
911697,7014744,30008,12.0,196.94,2363.28
911698,7008425,30284,11.0,669.98,7369.78
911699,7008881,30376,12.0,467.92,5615.04
911700,7014111,30004,9.0,152.2,1369.8
911701,7001785,30818,1.0,690.55,690.55
911702,7012577,30657,3.0,272.8,818.4
911703,7001061,30511,2.0,809.82,1619.64
911704,7012045,31356,9.0,179.32,1613.88
911705,7012762,30121,4.0,473.29,1893.16
911706,7006239,31098,5.0,973.98,4869.9
911707,7007301,31464,11.0,129.09,1419.99
911708,7014413,30513,8.0,1092.69,8741.52
911709,7014862,30618,1.0,1052.9,1052.9
911710,7001593,30562,7.0,738.14,5166.98
911711,7005819,31214,4.0,518.54,2074.16
911712,7000695,30022,11.0,362.84,3991.24
911713,7001641,30205,8.0,802.99,6423.92
911714,7005711,30814,2.0,333.12,666.24
911715,7008748,30491,2.0,338.17,676.34
911716,7000908,30009,9.0,601.48,5413.32
911717,7007650,30146,5.0,72.72,363.6
911718,7012763,30460,8.0,1006.22,8049.76
911719,7013242,30220,9.0,761.84,6856.56
911720,7008998,31005,5.0,731.41,3657.05
911721,7006728,30336,2.0,751.65,1503.3
911722,7008768,31488,8.0,810.07,6480.56
911723,7009124,31140,6.0,1098.5,6591.0
911724,7006290,30845,3.0,71.6,214.8
911725,7008655,31425,12.0,825.03,9900.36
911726,7000399,30569,8.0,561.02,4488.16
911727,7010541,31041,6.0,492.76,2956.56
911728,7003492,31480,6.0,1081.37,6488.22
911729,7003015,30922,7.0,1060.56,7423.92
911730,7010770,31292,2.0,793.04,1586.08
911731,7013692,30117,5.0,1022.68,5113.4
911732,7012345,31289,8.0,691.76,5534.08
911733,7008097,31023,2.0,201.97,403.94
911734,7002257,30257,1.0,126.44,126.44
911735,7014453,31498,8.0,160.77,1286.16
911736,7008551,30404,1.0,468.46,468.46
911737,7010541,31203,9.0,717.25,6455.25
911738,7009247,31298,8.0,981.89,7855.12
911739,7002827,30526,4.0,694.69,2778.76
911740,7005750,30594,3.0,909.55,2728.65
911741,7007177,30065,4.0,416.93,1667.72
911742,7012422,30095,12.0,1190.84,14290.08
911743,7009293,30068,12.0,50.26,603.12
911744,7004699,30173,7.0,1115.07,7805.49
911745,7014576,30868,7.0,123.91,867.37
911746,7007978,30149,1.0,594.19,594.19
911747,7009427,30807,12.0,1110.01,13320.12
911748,7002808,31443,8.0,442.98,3543.84
911749,7010097,31136,6.0,1028.26,6169.56
911750,7009062,30448,6.0,218.2,1309.2
911751,7010354,30093,11.0,106.98,1176.78
911752,7005535,30126,12.0,269.36,3232.32
911753,7002572,30416,11.0,724.29,7967.19
911754,7004241,31206,8.0,298.75,2390.0
911755,7006475,30903,2.0,601.01,1202.02
911756,7002155,31024,4.0,716.48,2865.92
911757,7013381,31020,2.0,910.16,1820.32
911758,7000520,31364,1.0,890.06,890.06
911759,7013512,30677,1.0,670.36,670.36
911760,7003265,31123,12.0,536.92,6443.04
911761,7010861,30303,1.0,984.26,984.26
911762,7012095,31460,3.0,484.28,1452.84
911763,7010043,30434,2.0,1184.44,2368.88
911764,7007405,31091,8.0,210.76,1686.08
911765,7006551,30671,7.0,1035.08,7245.56
911766,7006366,31480,10.0,925.52,9255.2
911767,7005838,30933,11.0,589.16,6480.76
911768,7000842,31290,11.0,877.77,9655.47
911769,7006590,31191,8.0,1146.31,9170.48
911770,7004728,31366,3.0,862.69,2588.07
911771,7005537,31424,6.0,578.84,3473.04
911772,7003723,30290,6.0,878.35,5270.1
911773,7002461,30785,8.0,28.07,224.56
911774,7004875,30487,4.0,110.74,442.96
911775,7003382,30975,2.0,280.89,561.77
911776,7013621,30931,4.0,758.98,3035.92
911777,7004653,31045,11.0,84.61,930.71
911778,7006735,30645,2.0,658.29,1316.58
911779,7001616,30426,11.0,873.78,9611.58
911780,7014083,30870,11.0,735.85,8094.35
911781,7010744,30064,3.0,385.21,1155.63
911782,7014109,30409,2.0,557.99,1115.98
911783,7013762,31467,5.0,817.62,4088.1
911784,7000530,31142,11.0,197.41,2171.51
911785,7000426,30803,9.0,840.95,7568.55
911786,7007568,30878,8.0,204.49,1635.92
911787,7003717,31415,5.0,856.03,4280.15
911788,7004287,31440,4.0,117.64,470.56
911789,7005669,30790,4.0,1147.49,4589.96
911790,7009808,30062,7.0,1167.43,8172.01
911791,7002569,30389,11.0,1063.25,11695.75
911792,7010070,30367,3.0,717.14,2151.42
911793,7009673,30497,1.0,87.1,87.1
911794,7002108,30128,2.0,283.45,566.9
911795,7010947,30304,2.0,194.73,389.46
911796,7008865,30710,2.0,768.05,1536.1
911797,7013325,30589,8.0,1052.18,8417.44
911798,7007918,30702,11.0,961.25,10573.75
911799,7001144,30538,4.0,522.53,2090.12
911800,7013122,30313,12.0,593.62,7123.44
911801,7012349,30985,6.0,18.13,108.78
911802,7006738,30911,4.0,805.88,3223.52
911803,7002810,31310,5.0,338.05,1690.25
911804,7001782,31306,1.0,311.28,311.28
911805,7011564,31155,11.0,789.22,8681.42
911806,7011828,31271,9.0,775.52,6979.68
911807,7006861,30991,10.0,694.97,6949.7
911808,7008849,30778,9.0,1077.37,9696.33
911809,7001378,31230,6.0,816.08,4896.48
911810,7008267,31489,5.0,1028.86,5144.3
911811,7011832,30969,3.0,655.56,1966.68
911812,7006224,30629,2.0,362.52,725.04
911813,7005007,30970,8.0,447.25,3578.0
911814,7002070,31198,4.0,1125.9,4503.6
911815,7009369,31380,9.0,601.54,5413.86
911816,7012236,31225,1.0,647.94,647.94
911817,7014570,31415,4.0,28.64,114.56
911818,7001478,30964,9.0,139.01,1251.09
911819,7009083,30409,12.0,508.57,6102.84
911820,7007432,30518,4.0,1082.9,4331.6
911821,7007285,30157,12.0,241.22,2894.64
911822,7005895,31202,11.0,1189.61,13085.71
911823,7009436,31212,3.0,1174.07,3522.21
911824,7006582,30125,12.0,107.23,1286.76
911825,7007790,31162,12.0,880.88,10570.56
911826,7008355,30679,12.0,217.68,2612.16
911827,7009680,30854,12.0,1111.04,13332.48
911828,7001065,31385,9.0,1050.55,9454.95
911829,7006450,31115,2.0,1085.13,2170.26
911830,7011441,31196,4.0,897.24,3588.96
911831,7012527,30828,10.0,1168.89,11688.9
911832,7002545,31323,12.0,775.95,9311.4
911833,7001526,30937,11.0,1079.09,11869.99
911834,7013861,31453,7.0,974.03,6818.21
911835,7001786,30444,10.0,461.69,4616.9
911836,7001731,31452,3.0,763.11,2289.33
911837,7008846,30539,5.0,881.11,4405.55
911838,7002094,30417,6.0,1091.17,6547.02
911839,7008539,31450,9.0,863.94,7775.46
911840,7014570,30567,7.0,529.27,3704.89
911841,7000114,30643,12.0,1028.02,12336.24
911842,7008266,31160,10.0,195.53,1955.3
911843,7012625,30169,1.0,59.51,59.51
911844,7010704,30298,2.0,712.59,1425.18
911845,7012506,30522,7.0,862.43,6037.01
911846,7014393,30690,8.0,47.81,382.48
911847,7001597,31327,9.0,1109.6,9986.4
911848,7014002,30849,6.0,74.07,444.42
911849,7009170,30394,3.0,405.42,1216.26
911850,7006647,30937,8.0,573.56,4588.48
911851,7014414,31403,10.0,1145.57,11455.7
911852,7001481,30295,10.0,152.21,1522.1
911853,7007990,30317,8.0,689.59,5516.72
911854,7007603,30369,3.0,1019.93,3059.79
911855,7008494,30115,7.0,922.15,6455.05
911856,7011388,30655,9.0,803.94,7235.46
911857,7009621,31446,10.0,360.39,3603.9
911858,7014019,30600,3.0,57.85,173.55
911859,7000307,30542,12.0,677.38,8128.56
911860,7010166,31340,2.0,525.22,1050.44
911861,7011372,30284,5.0,358.85,1794.25
911862,7005475,30827,3.0,663.94,1991.82
911863,7011417,30384,10.0,131.74,1317.4
911864,7014174,31471,12.0,1076.66,12919.92
911865,7010174,30316,6.0,914.59,5487.54
911866,7007153,30666,10.0,376.69,3766.9
911867,7003141,30499,4.0,531.5,2126.0
911868,7014005,30379,6.0,315.29,1891.74
911869,7004039,30556,1.0,191.15,191.15
911870,7012935,30134,7.0,317.77,2224.39
911871,7012347,31032,7.0,863.4,6043.8
911872,7010124,31065,6.0,793.16,4758.96
911873,7005634,30258,5.0,768.23,3841.15
911874,7005391,31116,2.0,1039.24,2078.48
911875,7003271,30954,12.0,8.72,104.63
911876,7001403,30296,1.0,686.68,686.68
911877,7002546,31043,3.0,275.58,826.74
911878,7003653,30120,5.0,679.78,3398.9
911879,7004782,31222,1.0,11.54,11.54
911880,7007994,30280,12.0,515.33,6183.96
911881,7004642,31131,6.0,78.22,469.32
911882,7000149,30515,4.0,833.67,3334.68
911883,7002308,31266,5.0,960.88,4804.4
911884,7000821,30442,8.0,199.85,1598.8
911885,7013911,31291,8.0,173.01,1384.08
911886,7011353,30208,1.0,642.93,642.93
911887,7003790,31162,12.0,1163.91,13966.92
911888,7012676,30962,1.0,1161.78,1161.78
911889,7000884,30911,4.0,206.97,827.88
911890,7012443,30206,9.0,1056.22,9505.98
911891,7010187,31129,7.0,705.27,4936.86
911892,7002427,30493,1.0,210.08,210.08
911893,7008605,30486,8.0,123.51,988.08
911894,7001142,30120,2.0,539.54,1079.08
911895,7014055,30265,1.0,278.01,278.01
911896,7008332,30415,6.0,1179.87,7079.22
911897,7006283,30683,6.0,1130.93,6785.58
911898,7012443,30835,5.0,151.35,756.75
911899,7007242,30459,4.0,1176.31,4705.24
911900,7001033,30647,5.0,300.91,1504.55
911901,7010802,30633,2.0,391.29,782.58
911902,7002323,30169,5.0,727.48,3637.4
911903,7010692,30207,8.0,909.11,7272.88
911904,7005276,30976,5.0,29.76,148.8
911905,7009422,30563,8.0,995.89,7967.12
911906,7003424,31117,1.0,1172.51,1172.51
911907,7011040,31236,1.0,204.03,204.03
911908,7008674,31011,5.0,436.39,2181.95
911909,7001566,31111,4.0,1160.04,4640.16
911910,7012903,30033,1.0,980.6,980.6
911911,7004844,31471,8.0,172.99,1383.92
911912,7014829,31203,2.0,220.87,441.74
911913,7009515,30342,12.0,124.67,1496.04
911914,7003314,30922,9.0,1047.62,9428.58
911915,7014071,30155,5.0,1134.84,5674.2
911916,7010720,31046,8.0,199.3,1594.4
911917,7008342,30655,9.0,192.3,1730.7
911918,7012603,30404,7.0,715.36,5007.52
911919,7006967,31423,10.0,29.22,292.2
911920,7006908,30222,6.0,370.71,2224.26
911921,7006789,30932,5.0,72.65,363.25
911922,7003170,30277,3.0,301.52,904.56
911923,7010809,30440,11.0,478.35,5261.85
